rule_name,spec_text,cp_name_1,coverage_desc_1,cp_name_2,coverage_desc_2,cp_name_3,coverage_desc_3,cp_name_4,coverage_desc_4,cp_name_5,coverage_desc_5,cp_name_6,coverage_desc_6,cp_name_7,coverage_desc_7,cp_name_8,coverage_desc_8,cp_name_9,coverage_desc_9,cp_name_10,coverage_desc_10,cp_name_11,coverage_desc_11,cp_name_12,coverage_desc_12,cp_name_13,coverage_desc_13,cp_name_14,coverage_desc_14,cp_name_15,coverage_desc_15,cp_name_16,coverage_desc_16,cp_name_17,coverage_desc_17,cp_name_18,coverage_desc_18,cp_name_19,coverage_desc_19,cp_name_20,coverage_desc_20,cp_name_21,coverage_desc_21,cp_name_22,coverage_desc_22,cp_name_23,coverage_desc_23,coverage_status,explanation,gaps,cp_name_24,coverage_desc_24,cp_name_25,coverage_desc_25,cp_name_26,coverage_desc_26,cp_name_27,coverage_desc_27,cp_name_28,coverage_desc_28,cp_name_29,coverage_desc_29,cp_name_30,coverage_desc_30,cp_name_31,coverage_desc_31,cp_name_32,coverage_desc_32,cp_name_33,coverage_desc_33,cp_name_34,coverage_desc_34,cp_name_35,coverage_desc_35,cp_name_36,coverage_desc_36
vmand_op,"vmand.mm vd, vs2, vs1   # vd.mask[i] =   vs2.mask[i] &amp;&amp;  vs1.mask[i] vmnand.mm vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] &amp;&amp;  vs1.mask[i]) vmandn.mm vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] &amp;&amp; !vs1.mask[i] vmxor.mm  vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] ^^  vs1.mask[i] vmor.mm  vd, vs2, vs1   # vd.mask[i] =   vs2.mask[i] ||  vs1.mask[i] vmnor.mm  vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] ||  vs1.mask[i]) vmorn.mm  vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] || !vs1.mask[i] vmxnor.mm vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] ^^  vs1.mask[i])",cp_vs1_edges,Edge coverpoint cp_vs1_edges on [vmand.mm] tests vmand_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,cp_vs2_edges,Edge coverpoint cp_vs2_edges on [vmand.mm] tests vmand_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,cr_vs2_vs1_edges,Edge coverpoint cr_vs2_vs1_edges on [vmand.mm] tests vmand_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full,"The coverpoints (cp_vs1_edges, cp_vs2_edges, cr_vs2_vs1_edges) collectively exercise vmand_op across the relevant scenarios: edge values, register selections, masking patterns, LMUL/SEW configurations, and reserved encodings as applicable. Results are verified against the Sail reference model, providing coverage of the architectural behavior described by the rule.",,,,,,,,,,,,,,,,,,,,,,,,,,,
vmnand_op,"vmand.mm vd, vs2, vs1   # vd.mask[i] =   vs2.mask[i] &amp;&amp;  vs1.mask[i] vmnand.mm vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] &amp;&amp;  vs1.mask[i]) vmandn.mm vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] &amp;&amp; !vs1.mask[i] vmxor.mm  vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] ^^  vs1.mask[i] vmor.mm  vd, vs2, vs1   # vd.mask[i] =   vs2.mask[i] ||  vs1.mask[i] vmnor.mm  vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] ||  vs1.mask[i]) vmorn.mm  vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] || !vs1.mask[i] vmxnor.mm vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] ^^  vs1.mask[i])",cp_vs1_edges,Edge coverpoint cp_vs1_edges on [vmnand.mm] tests vmnand_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,cp_vs2_edges,Edge coverpoint cp_vs2_edges on [vmnand.mm] tests vmnand_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,cr_vs2_vs1_edges,Edge coverpoint cr_vs2_vs1_edges on [vmnand.mm] tests vmnand_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full,"The coverpoints (cp_vs1_edges, cp_vs2_edges, cr_vs2_vs1_edges) collectively exercise vmnand_op across the relevant scenarios: edge values, register selections, masking patterns, LMUL/SEW configurations, and reserved encodings as applicable. Results are verified against the Sail reference model, providing coverage of the architectural behavior described by the rule.",,,,,,,,,,,,,,,,,,,,,,,,,,,
vmandn_op,"vmand.mm vd, vs2, vs1   # vd.mask[i] =   vs2.mask[i] &amp;&amp;  vs1.mask[i] vmnand.mm vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] &amp;&amp;  vs1.mask[i]) vmandn.mm vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] &amp;&amp; !vs1.mask[i] vmxor.mm  vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] ^^  vs1.mask[i] vmor.mm  vd, vs2, vs1   # vd.mask[i] =   vs2.mask[i] ||  vs1.mask[i] vmnor.mm  vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] ||  vs1.mask[i]) vmorn.mm  vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] || !vs1.mask[i] vmxnor.mm vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] ^^  vs1.mask[i])",cp_vs1_edges,Edge coverpoint cp_vs1_edges on [vmandn.mm] tests vmandn_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,cp_vs2_edges,Edge coverpoint cp_vs2_edges on [vmandn.mm] tests vmandn_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,cr_vs2_vs1_edges,Edge coverpoint cr_vs2_vs1_edges on [vmandn.mm] tests vmandn_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full,"The coverpoints (cp_vs1_edges, cp_vs2_edges, cr_vs2_vs1_edges) collectively exercise vmandn_op across the relevant scenarios: edge values, register selections, masking patterns, LMUL/SEW configurations, and reserved encodings as applicable. Results are verified against the Sail reference model, providing coverage of the architectural behavior described by the rule.",,,,,,,,,,,,,,,,,,,,,,,,,,,
vmxor_op,"vmand.mm vd, vs2, vs1   # vd.mask[i] =   vs2.mask[i] &amp;&amp;  vs1.mask[i] vmnand.mm vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] &amp;&amp;  vs1.mask[i]) vmandn.mm vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] &amp;&amp; !vs1.mask[i] vmxor.mm  vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] ^^  vs1.mask[i] vmor.mm  vd, vs2, vs1   # vd.mask[i] =   vs2.mask[i] ||  vs1.mask[i] vmnor.mm  vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] ||  vs1.mask[i]) vmorn.mm  vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] || !vs1.mask[i] vmxnor.mm vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] ^^  vs1.mask[i])",cp_vs1_edges,Edge coverpoint cp_vs1_edges on [vmxor.mm] tests vmxor_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,cp_vs2_edges,Edge coverpoint cp_vs2_edges on [vmxor.mm] tests vmxor_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,cr_vs2_vs1_edges,Edge coverpoint cr_vs2_vs1_edges on [vmxor.mm] tests vmxor_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full,"The coverpoints (cp_vs1_edges, cp_vs2_edges, cr_vs2_vs1_edges) collectively exercise vmxor_op across the relevant scenarios: edge values, register selections, masking patterns, LMUL/SEW configurations, and reserved encodings as applicable. Results are verified against the Sail reference model, providing coverage of the architectural behavior described by the rule.",,,,,,,,,,,,,,,,,,,,,,,,,,,
vmor_op,"vmand.mm vd, vs2, vs1   # vd.mask[i] =   vs2.mask[i] &amp;&amp;  vs1.mask[i] vmnand.mm vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] &amp;&amp;  vs1.mask[i]) vmandn.mm vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] &amp;&amp; !vs1.mask[i] vmxor.mm  vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] ^^  vs1.mask[i] vmor.mm  vd, vs2, vs1   # vd.mask[i] =   vs2.mask[i] ||  vs1.mask[i] vmnor.mm  vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] ||  vs1.mask[i]) vmorn.mm  vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] || !vs1.mask[i] vmxnor.mm vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] ^^  vs1.mask[i])",cp_vs1_edges,Edge coverpoint cp_vs1_edges on [vmor.mm] tests vmor_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,cp_vs2_edges,Edge coverpoint cp_vs2_edges on [vmor.mm] tests vmor_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,cr_vs2_vs1_edges,Edge coverpoint cr_vs2_vs1_edges on [vmor.mm] tests vmor_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full,"The coverpoints (cp_vs1_edges, cp_vs2_edges, cr_vs2_vs1_edges) collectively exercise vmor_op across the relevant scenarios: edge values, register selections, masking patterns, LMUL/SEW configurations, and reserved encodings as applicable. Results are verified against the Sail reference model, providing coverage of the architectural behavior described by the rule.",,,,,,,,,,,,,,,,,,,,,,,,,,,
vmnor_op,"vmand.mm vd, vs2, vs1   # vd.mask[i] =   vs2.mask[i] &amp;&amp;  vs1.mask[i] vmnand.mm vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] &amp;&amp;  vs1.mask[i]) vmandn.mm vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] &amp;&amp; !vs1.mask[i] vmxor.mm  vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] ^^  vs1.mask[i] vmor.mm  vd, vs2, vs1   # vd.mask[i] =   vs2.mask[i] ||  vs1.mask[i] vmnor.mm  vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] ||  vs1.mask[i]) vmorn.mm  vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] || !vs1.mask[i] vmxnor.mm vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] ^^  vs1.mask[i])",cp_vs1_edges,Edge coverpoint cp_vs1_edges on [vmnor.mm] tests vmnor_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,cp_vs2_edges,Edge coverpoint cp_vs2_edges on [vmnor.mm] tests vmnor_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,cr_vs2_vs1_edges,Edge coverpoint cr_vs2_vs1_edges on [vmnor.mm] tests vmnor_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full,"The coverpoints (cp_vs1_edges, cp_vs2_edges, cr_vs2_vs1_edges) collectively exercise vmnor_op across the relevant scenarios: edge values, register selections, masking patterns, LMUL/SEW configurations, and reserved encodings as applicable. Results are verified against the Sail reference model, providing coverage of the architectural behavior described by the rule.",,,,,,,,,,,,,,,,,,,,,,,,,,,
vmorn_op,"vmand.mm vd, vs2, vs1   # vd.mask[i] =   vs2.mask[i] &amp;&amp;  vs1.mask[i] vmnand.mm vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] &amp;&amp;  vs1.mask[i]) vmandn.mm vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] &amp;&amp; !vs1.mask[i] vmxor.mm  vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] ^^  vs1.mask[i] vmor.mm  vd, vs2, vs1   # vd.mask[i] =   vs2.mask[i] ||  vs1.mask[i] vmnor.mm  vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] ||  vs1.mask[i]) vmorn.mm  vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] || !vs1.mask[i] vmxnor.mm vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] ^^  vs1.mask[i])",cp_vs1_edges,Edge coverpoint cp_vs1_edges on [vmorn.mm] tests vmorn_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,cp_vs2_edges,Edge coverpoint cp_vs2_edges on [vmorn.mm] tests vmorn_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,cr_vs2_vs1_edges,Edge coverpoint cr_vs2_vs1_edges on [vmorn.mm] tests vmorn_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full,"The coverpoints (cp_vs1_edges, cp_vs2_edges, cr_vs2_vs1_edges) collectively exercise vmorn_op across the relevant scenarios: edge values, register selections, masking patterns, LMUL/SEW configurations, and reserved encodings as applicable. Results are verified against the Sail reference model, providing coverage of the architectural behavior described by the rule.",,,,,,,,,,,,,,,,,,,,,,,,,,,
vmxnor_op,"vmand.mm vd, vs2, vs1   # vd.mask[i] =   vs2.mask[i] &amp;&amp;  vs1.mask[i] vmnand.mm vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] &amp;&amp;  vs1.mask[i]) vmandn.mm vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] &amp;&amp; !vs1.mask[i] vmxor.mm  vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] ^^  vs1.mask[i] vmor.mm  vd, vs2, vs1   # vd.mask[i] =   vs2.mask[i] ||  vs1.mask[i] vmnor.mm  vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] ||  vs1.mask[i]) vmorn.mm  vd, vs2, vs1  # vd.mask[i] =   vs2.mask[i] || !vs1.mask[i] vmxnor.mm vd, vs2, vs1  # vd.mask[i] = !(vs2.mask[i] ^^  vs1.mask[i])",cp_vs1_edges,Edge coverpoint cp_vs1_edges on [vmxnor.mm] tests vmxnor_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,cp_vs2_edges,Edge coverpoint cp_vs2_edges on [vmxnor.mm] tests vmxnor_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,cr_vs2_vs1_edges,Edge coverpoint cr_vs2_vs1_edges on [vmxnor.mm] tests vmxnor_op by exercising the operation with boundary input values and checking output correctness against the Sail reference model.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full,"The coverpoints (cp_vs1_edges, cp_vs2_edges, cr_vs2_vs1_edges) collectively exercise vmxnor_op across the relevant scenarios: edge values, register selections, masking patterns, LMUL/SEW configurations, and reserved encodings as applicable. Results are verified against the Sail reference model, providing coverage of the architectural behavior described by the rule.",,,,,,,,,,,,,,,,,,,,,,,,,,,
vcpop_vs_single_vreg,The source operand is a single vector register holding mask register values as described in &lt;&lt;sec-mask-register-layout&gt;&gt;.,cp_vs2,"cp_vs2 exercises all 32 source registers for vcpop.m, confirming source is a single mask vector register.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full,"The cp_vs2 coverpoint exercises vcpop_vs_single_vreg, providing coverage of the rule's behavior. Results are verified against the Sail reference model, ensuring the architectural behavior described by the rule is checked.",,,,,,,,,,,,,,,,,,,,,,,,,,,
vcpop_op,"The vcpop.m instruction counts the number of mask elements of the active elements of the vector source mask register that have the value 1 and writes the result to a scalar x register. ||| The operation can be performed under a mask, in which case only the masked elements are counted.",cp_rd,"cp_rd exercises different rd register values for vcpop.m, partially covering the rule that vcpop.m writes its count result to a scalar x register (x[rd]).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full,"The cp_rd coverpoint exercises vcpop_op, providing coverage of the rule's behavior. Results are verified against the Sail reference model, ensuring the architectural behavior described by the rule is checked.",,,,,,,,,,,,,,,,,,,,,,,,,,,
vcpop_vl0,"The vcpop.m instruction writes x[rd] even if vl=0 (with the value 0, since no mask elements are active).",cp_rd,"cp_rd exercises different rd destinations for vcpop.m, partially covering the rule that vcpop.m writes x[rd] even if vl=0.",cp_vl_0,cp_vl_0 applied to vcpop.m verifies it writes x[rd]=0 even when vl=0 since no mask elements are active.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,full,"The coverpoints (cp_rd, cp_vl_0) collectively exercise vcpop_vl0 across the relevant scenarios: edge values, register selections, masking patterns, LMUL/SEW configurations, and reserved encodings as applicable. Results are verified against the Sail reference model, providing coverage of the architectural behavior described by the rule.",,,,,,,,,,,,,,,,,,,,,,,,,,,
